Date,Item,Quantity,Unit Price,Total Price,Payment Method,Customer Type,Loyalty Member,Order Type,Tip Amount,Discount Applied,Discount Amount,Barista Name,Prep Time (min),Category,Sub-Category,Weather,Event Day,Gift Card Used,Mobile App Order,Month
26/04/2025,Bagel,3,2.5,8.74,Credit Card,New,No,Dine-In,1.24,No,0,Jamie,5,Food,Sandwich,Sunny,No,Yes,Yes,2025-04
26/04/2025,Croissant,3,3,8.26,Cash,Regular,No,Delivery,0.92,Yes,1.66,Sam,6,Food,Pastry,Sunny,No,No,No,2025-04
26/04/2025,Cappuccino,1,4.25,4.77,Cash,New,Yes,Takeaway,1.2,Yes,0.68,Jamie,2,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
26/04/2025,Croissant,1,3,1.34,Credit Card,Regular,No,Takeaway,0.21,Yes,1.87,Jamie,2,Food,Pastry,Cloudy,Yes,Yes,No,2025-04
26/04/2025,Iced Latte,2,5,10.11,Credit Card,New,Yes,Delivery,1.51,Yes,1.4,Sam,6,Drink,Cold Drink,Cloudy,No,Yes,Yes,2025-04
26/04/2025,Muffin,3,2.75,6.9,Cash,Regular,No,Takeaway,0.27,Yes,1.62,Sam,2,Food,Pastry,Cloudy,No,Yes,No,2025-04
26/04/2025,Cappuccino,3,4.25,14.58,Mobile Pay,Regular,Yes,Delivery,1.83,No,0,Sam,4,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
26/04/2025,Espresso,3,3,8.69,Credit Card,New,Yes,Dine-In,0.57,Yes,0.88,Alex,5,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
26/04/2025,Latte,1,4.5,4.99,Mobile Pay,Regular,No,Dine-In,0.49,No,0,Jamie,5,Drink,Hot Drink,Cloudy,Yes,No,No,2025-04
26/04/2025,Espresso,1,3,2.02,Cash,Regular,No,Delivery,0.02,Yes,1,Alex,2,Drink,Hot Drink,Cloudy,Yes,No,No,2025-04
26/04/2025,Chai Latte,3,4.75,14.46,Cash,New,No,Dine-In,1.22,Yes,1.01,Sam,6,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
26/04/2025,Croissant,2,3,6.48,Credit Card,Regular,No,Takeaway,1.3,Yes,0.82,Jamie,7,Food,Pastry,Sunny,No,Yes,Yes,2025-04
26/04/2025,Bagel,1,2.5,4.5,Cash,Regular,No,Dine-In,2,No,0,Sam,4,Food,Sandwich,Sunny,No,Yes,Yes,2025-04
26/04/2025,Flat White,2,4.25,8.48,Mobile Pay,Regular,No,Dine-In,1.16,Yes,1.18,Sam,4,Drink,Hot Drink,Sunny,No,No,No,2025-04
26/04/2025,Cold Brew,2,5,9.06,Cash,New,No,Takeaway,0.57,Yes,1.51,Sam,3,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
26/04/2025,Muffin,3,2.75,8.04,Cash,Regular,No,Takeaway,0.71,Yes,0.92,Jamie,7,Food,Pastry,Rainy,Yes,Yes,No,2025-04
26/04/2025,Latte,2,4.5,8.23,Cash,New,No,Takeaway,0.14,Yes,0.91,Alex,6,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
26/04/2025,Cappuccino,1,4.25,5.25,Credit Card,Regular,Yes,Delivery,1,No,0,Sam,2,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
26/04/2025,Cappuccino,1,4.25,4.61,Credit Card,New,Yes,Dine-In,1.95,Yes,1.59,Jamie,5,Drink,Hot Drink,Cloudy,No,No,No,2025-04
26/04/2025,Iced Latte,3,5,15.44,Cash,New,Yes,Takeaway,0.44,No,0,Alex,3,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-04
26/04/2025,Flat White,3,4.25,12.89,Credit Card,Regular,No,Takeaway,1.49,Yes,1.35,Jamie,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
26/04/2025,Cappuccino,1,4.25,3.89,Credit Card,New,No,Takeaway,1.28,Yes,1.64,Alex,3,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
26/04/2025,Flat White,3,4.25,11.22,Credit Card,New,No,Dine-In,0.17,Yes,1.7,Alex,2,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
26/04/2025,Latte,3,4.5,14.94,Credit Card,Regular,No,Takeaway,1.44,No,0,Jamie,6,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
26/04/2025,Espresso,2,3,4.98,Cash,Regular,Yes,Delivery,0.56,Yes,1.58,Alex,6,Drink,Hot Drink,Cloudy,No,No,No,2025-04
26/04/2025,Espresso,2,3,6.53,Mobile Pay,Regular,Yes,Delivery,0.53,No,0,Sam,6,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
26/04/2025,Cappuccino,1,4.25,3.94,Mobile Pay,Regular,Yes,Delivery,1.46,Yes,1.77,Alex,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
26/04/2025,Chai Latte,2,4.75,10.76,Mobile Pay,New,Yes,Delivery,1.26,No,0,Sam,5,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
26/04/2025,Iced Latte,1,5,4.39,Credit Card,New,Yes,Dine-In,0.89,Yes,1.5,Sam,5,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
26/04/2025,Cold Brew,2,5,9.9,Mobile Pay,Regular,No,Delivery,1.85,Yes,1.95,Alex,4,Drink,Cold Drink,Cloudy,No,No,Yes,2025-04
26/04/2025,Cappuccino,3,4.25,14.01,Credit Card,Regular,No,Dine-In,1.26,No,0,Sam,7,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
26/04/2025,Flat White,3,4.25,13.54,Credit Card,New,Yes,Delivery,0.79,No,0,Alex,2,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
26/04/2025,Americano,3,3.5,11.69,Credit Card,Regular,Yes,Delivery,1.91,Yes,0.72,Sam,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
26/04/2025,Iced Latte,1,5,6.36,Cash,New,Yes,Takeaway,1.86,Yes,0.5,Alex,6,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
26/04/2025,Bagel,1,2.5,3.89,Mobile Pay,Regular,No,Takeaway,1.39,No,0,Jamie,2,Food,Sandwich,Rainy,No,Yes,Yes,2025-04
26/04/2025,Chai Latte,3,4.75,14.5,Cash,New,Yes,Delivery,0.25,No,0,Sam,4,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
26/04/2025,Muffin,2,2.75,5.33,Credit Card,New,Yes,Takeaway,1.43,Yes,1.6,Sam,6,Food,Pastry,Sunny,No,Yes,Yes,2025-04
26/04/2025,Flat White,2,4.25,9.44,Cash,Regular,Yes,Delivery,1.62,Yes,0.68,Alex,2,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
26/04/2025,Chai Latte,2,4.75,10.94,Cash,New,No,Takeaway,1.44,No,0,Alex,4,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
26/04/2025,Bagel,1,2.5,1.22,Mobile Pay,New,No,Takeaway,0.48,Yes,1.76,Alex,3,Food,Sandwich,Cloudy,No,No,No,2025-04
26/04/2025,Cold Brew,3,5,14.76,Credit Card,Regular,No,Dine-In,0.78,Yes,1.02,Alex,3,Drink,Cold Drink,Sunny,No,No,No,2025-04
26/04/2025,Muffin,3,2.75,9.57,Cash,New,No,Takeaway,1.32,No,0,Sam,6,Food,Pastry,Sunny,No,Yes,No,2025-04
26/04/2025,Americano,2,3.5,6.86,Mobile Pay,New,Yes,Dine-In,1.04,Yes,1.18,Jamie,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
26/04/2025,Mocha,2,4.75,10.7,Credit Card,Regular,No,Takeaway,1.9,Yes,0.7,Alex,3,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-04
26/04/2025,Iced Latte,3,5,13.73,Credit Card,Regular,Yes,Takeaway,0.29,Yes,1.56,Jamie,3,Drink,Cold Drink,Cloudy,No,No,Yes,2025-04
26/04/2025,Latte,3,4.5,14.67,Credit Card,New,No,Delivery,1.17,No,0,Sam,4,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
26/04/2025,Bagel,1,2.5,1.34,Credit Card,Regular,Yes,Delivery,0.06,Yes,1.22,Alex,2,Food,Sandwich,Sunny,No,Yes,No,2025-04
26/04/2025,Mocha,3,4.75,14.56,Credit Card,Regular,Yes,Dine-In,0.31,No,0,Alex,7,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
26/04/2025,Muffin,2,2.75,5.56,Cash,New,No,Delivery,1.14,Yes,1.08,Sam,6,Food,Pastry,Sunny,No,No,Yes,2025-04
26/04/2025,Iced Latte,2,5,8.45,Credit Card,New,Yes,Takeaway,0.42,Yes,1.97,Sam,5,Drink,Cold Drink,Rainy,No,No,Yes,2025-04
26/04/2025,Cold Brew,3,5,16.86,Cash,New,Yes,Takeaway,1.86,No,0,Sam,3,Drink,Cold Drink,Cloudy,No,Yes,No,2025-04
26/04/2025,Flat White,2,4.25,8.08,Cash,New,Yes,Takeaway,0.56,Yes,0.98,Jamie,4,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
26/04/2025,Mocha,1,4.75,6.68,Credit Card,New,Yes,Delivery,1.93,No,0,Alex,4,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
27/04/2025,Iced Latte,2,5,11.29,Cash,Regular,No,Dine-In,1.29,No,0,Sam,5,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
27/04/2025,Croissant,2,3,7.94,Credit Card,New,Yes,Dine-In,1.94,No,0,Sam,7,Food,Pastry,Sunny,No,No,Yes,2025-04
27/04/2025,Croissant,2,3,5.94,Cash,Regular,Yes,Delivery,1.63,Yes,1.69,Sam,3,Food,Pastry,Rainy,Yes,Yes,Yes,2025-04
27/04/2025,Croissant,2,3,6.65,Mobile Pay,Regular,Yes,Takeaway,1.81,Yes,1.16,Alex,2,Food,Pastry,Sunny,No,No,Yes,2025-04
27/04/2025,Muffin,3,2.75,8.63,Mobile Pay,Regular,No,Takeaway,0.38,No,0,Jamie,2,Food,Pastry,Sunny,No,No,Yes,2025-04
27/04/2025,Latte,2,4.5,10.32,Cash,New,No,Delivery,1.32,No,0,Jamie,6,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
27/04/2025,Espresso,3,3,10.49,Credit Card,Regular,No,Dine-In,1.49,No,0,Alex,6,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
27/04/2025,Muffin,1,2.75,4.55,Cash,Regular,No,Delivery,1.8,No,0,Jamie,5,Food,Pastry,Cloudy,Yes,No,Yes,2025-04
27/04/2025,Cold Brew,2,5,11.01,Credit Card,Regular,No,Dine-In,1.01,No,0,Alex,6,Drink,Cold Drink,Cloudy,No,Yes,No,2025-04
27/04/2025,Muffin,3,2.75,9.42,Credit Card,Regular,Yes,Dine-In,1.17,No,0,Jamie,7,Food,Pastry,Cloudy,No,Yes,No,2025-04
27/04/2025,Cappuccino,1,4.25,5.07,Cash,Regular,Yes,Takeaway,0.82,No,0,Jamie,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
27/04/2025,Latte,3,4.5,14.29,Cash,New,No,Takeaway,0.79,No,0,Sam,6,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
27/04/2025,Espresso,1,3,4.9,Credit Card,Regular,Yes,Dine-In,1.9,No,0,Jamie,7,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
27/04/2025,Mocha,1,4.75,5.13,Cash,New,No,Dine-In,0.38,No,0,Alex,5,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
27/04/2025,Chai Latte,2,4.75,10.57,Cash,Regular,Yes,Takeaway,1.74,Yes,0.67,Alex,3,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
27/04/2025,Iced Latte,2,5,10.22,Cash,Regular,Yes,Dine-In,0.22,No,0,Jamie,5,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-04
27/04/2025,Muffin,3,2.75,9.29,Mobile Pay,Regular,Yes,Takeaway,1.04,No,0,Alex,6,Food,Pastry,Cloudy,No,No,Yes,2025-04
27/04/2025,Flat White,1,4.25,2.83,Cash,Regular,Yes,Delivery,0.18,Yes,1.6,Sam,7,Drink,Hot Drink,Cloudy,No,No,No,2025-04
27/04/2025,Americano,2,3.5,8.97,Cash,Regular,Yes,Takeaway,1.97,No,0,Jamie,6,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
27/04/2025,Muffin,2,2.75,4.58,Credit Card,Regular,Yes,Delivery,0.85,Yes,1.77,Alex,7,Food,Pastry,Cloudy,Yes,Yes,No,2025-04
27/04/2025,Chai Latte,2,4.75,9.97,Credit Card,New,No,Delivery,0.47,No,0,Sam,3,Drink,Hot Drink,Rainy,Yes,No,No,2025-04
27/04/2025,Bagel,3,2.5,8.88,Cash,New,Yes,Takeaway,1.38,No,0,Alex,4,Food,Sandwich,Rainy,No,No,Yes,2025-04
27/04/2025,Croissant,1,3,4.98,Credit Card,New,Yes,Dine-In,1.98,No,0,Sam,2,Food,Pastry,Sunny,Yes,Yes,Yes,2025-04
27/04/2025,Cappuccino,3,4.25,12.17,Cash,New,No,Delivery,1.34,Yes,1.92,Jamie,2,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
27/04/2025,Mocha,3,4.75,14.47,Mobile Pay,New,Yes,Takeaway,0.22,No,0,Alex,5,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
27/04/2025,Cold Brew,3,5,15.97,Mobile Pay,New,No,Delivery,1.54,Yes,0.57,Alex,6,Drink,Cold Drink,Cloudy,No,No,Yes,2025-04
27/04/2025,Latte,3,4.5,14.44,Cash,Regular,No,Takeaway,0.94,No,0,Jamie,2,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
27/04/2025,Cappuccino,3,4.25,12.17,Cash,New,No,Dine-In,1.19,Yes,1.77,Sam,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
27/04/2025,Chai Latte,3,4.75,16.11,Mobile Pay,New,Yes,Takeaway,1.86,No,0,Alex,6,Drink,Hot Drink,Rainy,Yes,Yes,No,2025-04
27/04/2025,Bagel,2,2.5,5.18,Cash,New,No,Dine-In,0.18,No,0,Alex,6,Food,Sandwich,Sunny,Yes,No,Yes,2025-04
27/04/2025,Flat White,2,4.25,8.22,Cash,New,Yes,Delivery,1.19,Yes,1.47,Sam,5,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
27/04/2025,Latte,1,4.5,3.77,Credit Card,New,Yes,Dine-In,0.38,Yes,1.11,Jamie,3,Drink,Hot Drink,Sunny,No,No,No,2025-04
27/04/2025,Iced Latte,1,5,5.23,Credit Card,New,No,Delivery,1.39,Yes,1.16,Sam,2,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-04
27/04/2025,Iced Latte,2,5,10.21,Mobile Pay,New,Yes,Takeaway,0.97,Yes,0.76,Alex,7,Drink,Cold Drink,Rainy,Yes,Yes,Yes,2025-04
27/04/2025,Americano,2,3.5,6.64,Mobile Pay,New,No,Takeaway,1.57,Yes,1.93,Jamie,3,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
27/04/2025,Iced Latte,1,5,6.28,Credit Card,Regular,No,Takeaway,1.8,Yes,0.52,Jamie,2,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
27/04/2025,Croissant,3,3,9.36,Mobile Pay,New,No,Dine-In,0.36,No,0,Alex,4,Food,Pastry,Sunny,No,No,No,2025-04
28/04/2025,Flat White,3,4.25,12.42,Cash,Regular,Yes,Delivery,1.02,Yes,1.35,Alex,6,Drink,Hot Drink,Rainy,Yes,Yes,No,2025-04
28/04/2025,Mocha,3,4.75,13.66,Credit Card,Regular,Yes,Delivery,0.22,Yes,0.81,Sam,6,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
28/04/2025,Flat White,1,4.25,5.25,Mobile Pay,New,No,Delivery,1,No,0,Jamie,6,Drink,Hot Drink,Rainy,No,No,No,2025-04
28/04/2025,Mocha,3,4.75,14.45,Cash,Regular,Yes,Delivery,1.77,Yes,1.57,Alex,6,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
28/04/2025,Espresso,1,3,3.31,Cash,New,Yes,Takeaway,0.31,No,0,Sam,7,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
28/04/2025,Latte,3,4.5,13.36,Credit Card,New,Yes,Delivery,0.61,Yes,0.75,Sam,2,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
28/04/2025,Chai Latte,1,4.75,4.35,Credit Card,New,Yes,Delivery,0.55,Yes,0.95,Alex,5,Drink,Hot Drink,Cloudy,Yes,Yes,No,2025-04
28/04/2025,Espresso,3,3,8.88,Credit Card,Regular,Yes,Takeaway,0.72,Yes,0.84,Alex,4,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
28/04/2025,Iced Latte,1,5,5.28,Mobile Pay,Regular,No,Dine-In,0.88,Yes,0.6,Sam,5,Drink,Cold Drink,Sunny,No,No,No,2025-04
28/04/2025,Espresso,3,3,9.1,Cash,New,Yes,Delivery,0.1,No,0,Jamie,3,Drink,Hot Drink,Sunny,No,No,No,2025-04
28/04/2025,Iced Latte,1,5,4.52,Credit Card,New,No,Takeaway,0.27,Yes,0.75,Alex,6,Drink,Cold Drink,Rainy,No,No,No,2025-04
28/04/2025,Bagel,1,2.5,2,Cash,New,Yes,Delivery,0.26,Yes,0.76,Sam,2,Food,Sandwich,Rainy,No,Yes,Yes,2025-04
28/04/2025,Cold Brew,1,5,4.02,Cash,New,Yes,Dine-In,0.71,Yes,1.69,Alex,2,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-04
28/04/2025,Croissant,3,3,9.88,Cash,New,Yes,Delivery,1.63,Yes,0.75,Sam,2,Food,Pastry,Sunny,No,Yes,Yes,2025-04
28/04/2025,Muffin,2,2.75,5.77,Credit Card,Regular,Yes,Dine-In,0.27,No,0,Sam,2,Food,Pastry,Sunny,Yes,No,Yes,2025-04
28/04/2025,Americano,1,3.5,5.16,Credit Card,New,No,Delivery,1.66,No,0,Sam,5,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
28/04/2025,Iced Latte,3,5,15.52,Cash,New,Yes,Takeaway,0.52,No,0,Alex,5,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
28/04/2025,Iced Latte,1,5,5.04,Mobile Pay,New,Yes,Takeaway,0.04,No,0,Jamie,4,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
28/04/2025,Mocha,1,4.75,5.97,Mobile Pay,Regular,Yes,Delivery,1.22,No,0,Sam,2,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
28/04/2025,Espresso,2,3,5.69,Credit Card,New,Yes,Dine-In,0.77,Yes,1.08,Jamie,3,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
28/04/2025,Latte,3,4.5,14.41,Mobile Pay,Regular,Yes,Takeaway,1.95,Yes,1.04,Jamie,7,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
28/04/2025,Muffin,1,2.75,4.23,Credit Card,New,Yes,Dine-In,1.48,No,0,Alex,2,Food,Pastry,Rainy,No,Yes,No,2025-04
28/04/2025,Latte,1,4.5,3.24,Cash,Regular,No,Dine-In,0.41,Yes,1.67,Sam,3,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
28/04/2025,Cappuccino,1,4.25,4.63,Credit Card,Regular,No,Delivery,0.38,No,0,Alex,5,Drink,Hot Drink,Rainy,Yes,No,No,2025-04
28/04/2025,Muffin,3,2.75,8.52,Credit Card,Regular,No,Takeaway,0.27,No,0,Alex,7,Food,Pastry,Sunny,No,Yes,Yes,2025-04
28/04/2025,Croissant,2,3,7.26,Mobile Pay,New,Yes,Takeaway,1.26,No,0,Jamie,5,Food,Pastry,Rainy,No,Yes,No,2025-04
28/04/2025,Latte,2,4.5,10.83,Cash,New,No,Dine-In,1.83,No,0,Jamie,7,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
28/04/2025,Flat White,2,4.25,9.11,Cash,New,Yes,Delivery,1.33,Yes,0.72,Jamie,2,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
28/04/2025,Cappuccino,3,4.25,13.44,Cash,New,No,Dine-In,0.69,No,0,Jamie,3,Drink,Hot Drink,Rainy,Yes,No,No,2025-04
28/04/2025,Americano,3,3.5,9.99,Mobile Pay,Regular,No,Delivery,1.12,Yes,1.63,Sam,4,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
28/04/2025,Croissant,1,3,3.46,Credit Card,New,Yes,Takeaway,0.46,No,0,Alex,2,Food,Pastry,Cloudy,No,No,Yes,2025-04
28/04/2025,Chai Latte,2,4.75,10.53,Credit Card,New,No,Dine-In,1.03,No,0,Alex,6,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-04
28/04/2025,Cappuccino,1,4.25,5.19,Credit Card,Regular,Yes,Dine-In,0.94,No,0,Sam,3,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
29/04/2025,Flat White,2,4.25,9.8,Cash,New,Yes,Takeaway,1.3,No,0,Jamie,6,Drink,Hot Drink,Rainy,No,No,No,2025-04
29/04/2025,Iced Latte,3,5,16.51,Mobile Pay,New,Yes,Delivery,1.51,No,0,Sam,2,Drink,Cold Drink,Sunny,No,No,No,2025-04
29/04/2025,Muffin,1,2.75,2.37,Cash,New,No,Takeaway,0.5,Yes,0.88,Sam,5,Food,Pastry,Sunny,No,No,No,2025-04
29/04/2025,Muffin,2,2.75,5.17,Mobile Pay,New,No,Takeaway,1.44,Yes,1.77,Jamie,5,Food,Pastry,Rainy,Yes,Yes,Yes,2025-04
29/04/2025,Espresso,3,3,10.12,Credit Card,Regular,No,Takeaway,1.12,No,0,Alex,7,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
29/04/2025,Flat White,1,4.25,3.09,Cash,New,No,Delivery,0.63,Yes,1.79,Sam,6,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
29/04/2025,Iced Latte,3,5,16.35,Cash,Regular,Yes,Takeaway,1.35,No,0,Alex,3,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
29/04/2025,Flat White,1,4.25,5.21,Cash,Regular,No,Takeaway,0.96,No,0,Sam,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
29/04/2025,Espresso,2,3,6.61,Mobile Pay,New,No,Delivery,0.61,No,0,Jamie,4,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
29/04/2025,Espresso,2,3,6.05,Credit Card,New,No,Takeaway,0.05,No,0,Alex,4,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
29/04/2025,Latte,3,4.5,13.53,Cash,New,Yes,Dine-In,0.03,No,0,Jamie,7,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
29/04/2025,Muffin,3,2.75,8.4,Cash,New,Yes,Delivery,0.94,Yes,0.79,Alex,4,Food,Pastry,Rainy,Yes,Yes,Yes,2025-04
29/04/2025,Muffin,2,2.75,6.82,Credit Card,New,Yes,Takeaway,1.32,No,0,Jamie,2,Food,Pastry,Rainy,No,No,Yes,2025-04
29/04/2025,Americano,1,3.5,4.51,Cash,Regular,No,Delivery,1.01,No,0,Alex,4,Drink,Hot Drink,Sunny,No,No,No,2025-04
29/04/2025,Cold Brew,1,5,3.56,Mobile Pay,New,No,Takeaway,0.23,Yes,1.67,Alex,3,Drink,Cold Drink,Sunny,No,No,No,2025-04
29/04/2025,Croissant,2,3,6.09,Mobile Pay,Regular,Yes,Takeaway,0.09,No,0,Jamie,2,Food,Pastry,Cloudy,Yes,No,Yes,2025-04
29/04/2025,Latte,1,4.5,3.11,Cash,New,Yes,Delivery,0.1,Yes,1.49,Sam,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
29/04/2025,Muffin,3,2.75,9.72,Credit Card,New,Yes,Takeaway,1.47,No,0,Sam,5,Food,Pastry,Cloudy,No,Yes,No,2025-04
29/04/2025,Iced Latte,1,5,6.33,Mobile Pay,Regular,Yes,Delivery,1.33,No,0,Jamie,3,Drink,Cold Drink,Cloudy,No,Yes,Yes,2025-04
29/04/2025,Flat White,2,4.25,6.95,Cash,Regular,Yes,Takeaway,0.29,Yes,1.84,Alex,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
29/04/2025,Latte,3,4.5,13.41,Mobile Pay,Regular,No,Takeaway,0.75,Yes,0.84,Alex,4,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
29/04/2025,Flat White,2,4.25,8.56,Credit Card,New,Yes,Delivery,1.31,Yes,1.25,Sam,3,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
29/04/2025,Iced Latte,2,5,10.45,Cash,Regular,Yes,Delivery,0.45,No,0,Alex,5,Drink,Cold Drink,Rainy,Yes,Yes,Yes,2025-04
29/04/2025,Latte,2,4.5,10.11,Cash,New,Yes,Takeaway,1.88,Yes,0.77,Sam,2,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
29/04/2025,Chai Latte,1,4.75,4.42,Mobile Pay,New,No,Dine-In,1.25,Yes,1.58,Jamie,3,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
29/04/2025,Bagel,2,2.5,6.17,Cash,Regular,Yes,Takeaway,1.17,No,0,Alex,5,Food,Sandwich,Rainy,No,No,Yes,2025-04
29/04/2025,Croissant,2,3,6.37,Cash,New,No,Delivery,1.84,Yes,1.47,Sam,6,Food,Pastry,Cloudy,No,No,No,2025-04
29/04/2025,Espresso,1,3,1.33,Mobile Pay,New,Yes,Dine-In,0,Yes,1.67,Jamie,5,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
29/04/2025,Mocha,1,4.75,5.26,Mobile Pay,Regular,No,Delivery,1.55,Yes,1.04,Jamie,5,Drink,Hot Drink,Sunny,No,No,No,2025-04
29/04/2025,Chai Latte,1,4.75,5.42,Cash,New,Yes,Takeaway,1.92,Yes,1.25,Alex,4,Drink,Hot Drink,Rainy,No,No,No,2025-04
29/04/2025,Latte,2,4.5,9.73,Mobile Pay,Regular,Yes,Takeaway,0.73,No,0,Sam,4,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
29/04/2025,Croissant,3,3,10.18,Mobile Pay,New,No,Dine-In,1.18,No,0,Alex,3,Food,Pastry,Rainy,No,No,Yes,2025-04
29/04/2025,Espresso,3,3,9.37,Mobile Pay,New,No,Delivery,0.37,No,0,Alex,2,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
29/04/2025,Latte,1,4.5,4.64,Credit Card,Regular,Yes,Delivery,0.14,No,0,Jamie,3,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
29/04/2025,Muffin,3,2.75,8.61,Mobile Pay,New,Yes,Dine-In,0.36,No,0,Jamie,7,Food,Pastry,Sunny,No,Yes,No,2025-04
29/04/2025,Cold Brew,2,5,11.67,Credit Card,Regular,No,Takeaway,1.67,No,0,Alex,7,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-04
29/04/2025,Americano,1,3.5,2.71,Credit Card,Regular,Yes,Delivery,0.63,Yes,1.42,Alex,2,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
29/04/2025,Flat White,1,4.25,4.72,Mobile Pay,Regular,Yes,Dine-In,0.47,No,0,Alex,4,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
29/04/2025,Latte,2,4.5,10.39,Mobile Pay,Regular,No,Dine-In,1.39,No,0,Sam,7,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
29/04/2025,Americano,2,3.5,7.88,Credit Card,New,No,Dine-In,0.88,No,0,Alex,3,Drink,Hot Drink,Rainy,Yes,No,No,2025-04
29/04/2025,Bagel,3,2.5,9.22,Cash,New,No,Takeaway,1.72,No,0,Sam,4,Food,Sandwich,Rainy,No,Yes,Yes,2025-04
